factor_id,candidate_index,horizon,cost_bp,q,positive_validation_blocks,worst_validation_block_bp,validation_rank_ic,validation_trades,validation_trades_per_year,validation_cagr,validation_sharpe,validation_max_drawdown,validation_calmar,validation_mean_gross_bp,selection_rank_ic,selection_trades,selection_trades_per_year,selection_cagr,selection_sharpe,selection_max_drawdown,selection_calmar,selection_mean_gross_bp,frequency_retention,balanced_cagr,lineage_hash,orientation,threshold_q95,components,weights,positive_selection_folds,worst_selection_fold_return,positive_selection_years,top_one_selection_profit_share,top_five_selection_profit_share,development_candidate,historically_stable_candidate,core_candidate
BTC_LONG_8d967f7e7ca4eab1_2d,685476,2d,5.0,99,4,127.6658150494858,-0.011896183939719,29,21.66735089600898,0.6111241823828157,2.1017993589353456,-0.1443455151134989,4.233759406395749,238.08604476669004,-0.002650547708449,121,35.07559523809524,0.1658290397016841,0.7097996770822358,-0.4011357889863468,0.4133987648440124,58.83158954091779,1.6188225042571307,0.1658290397016841,8d967f7e7ca4eab1,1,1.4391112327575684,signed_sqrt(m1_trade_surprise_240)|(x_flow_mean_72*x_return_efficiency_72),0.5|1,6,-0.35023962260685143,3,0.061843151455111524,0.23735552067286517,True,True,False
BTC_LONG_bb12dac6161bd48a_2d,906772,2d,5.0,95,4,49.857006801463825,0.0280056132844091,112,83.68080346044847,1.945027129214926,2.035677901854938,-0.3525434262482836,5.517127776040599,156.30651791703968,0.0083612437774843,288,83.48571428571428,0.289283803547151,0.8117396291213856,-0.5447210361591758,0.5310678023138028,46.0224408355283,0.9976686507936506,0.289283803547151,bb12dac6161bd48a,1,2.645181894302368,tanh(m1_impact_efficiency_curve_60_240)|signed_sqrt(x_return_sum_288)|(x_flow_sign_bias_12*x_return_sum_12)|(x_flow_sign_bias_12*x_return_efficiency_curve_3_12),1|-0.5|1|-0.5,5,-0.3319862176711605,3,0.038003890369967465,0.14552190679226135,False,False,False
BTC_LONG_a7a53d44b1d1b10b_2d,812484,2d,5.0,97,3,-3.366796206188699,0.0416017260213838,78,58.27770240995518,0.5303820606477745,1.2232726232009303,-0.3071327575354124,1.7268820978388193,92.8841952411086,0.0254805653876601,331,95.95059523809525,0.4272385953918438,1.063143943247359,-0.3054077137365548,1.3989122611368634,51.146960104437504,1.6464375098923711,0.4272385953918438,a7a53d44b1d1b10b,1,2.003648281097412,signed_sqrt(x_flow_mean_12)|signed_sqrt(x_flow_autocorr_288)|(x_flow_sign_bias_3*x_close_location)|(x_flow_return_corr_72*x_close_location),1|0.5|0.5|-1,6,-0.0850162593203358,3,0.02924494782007947,0.12148537136856945,True,True,False
BTC_LONG_2f8439d08c70cbb5_2d,229372,2d,5.0,99,3,57.42520154686303,0.0056482746601326,51,38.10465157573993,0.5690600218839144,1.6009161466062107,-0.1481744615961211,3.8404730191293033,135.54873755335657,-0.0146192064188281,188,54.49761904761905,0.0995026866455903,0.4624878329175833,-0.3487161380728538,0.285340068272958,30.337923339546833,1.430209089808763,0.0995026866455903,2f8439d08c70cbb5,1,1.0609245300292969,signed_sqrt(m1_volume_concentration_15)|(x_flow_mean_72*x_return_efficiency_12)|(x_flow_mean_72*m1_return_efficiency_5),0.5|0.5|0.5,4,-0.133620795048422,2,0.06762326793102602,0.24273110281936106,True,False,False
BTC_LONG_81a85d519db52953_2d,627563,2d,5.0,95,4,27.844511511466525,0.0526710273629556,89,66.49635274982066,0.5881743200254019,1.3146760123861536,-0.2990296550393606,1.9669431112040772,87.44443878023674,0.0142785210992911,356,103.19761904761904,-0.0665687209778912,0.0472918827892926,-0.5206685888464675,-0.1278523851906893,6.934126903061812,1.5519290123456788,-0.0665687209778912,81a85d519db52953,1,1.7724339962005615,x_flow_mean_288|tanh(x_return_autocorr_12)|(x_flow_std_12*x_return_efficiency_curve_72_288),1|-1|0.5,3,-0.2873123362343647,2,0.0307318046317496,0.13315353378190614,True,False,False
BTC_LONG_a70ab9df53d4b694_2d,809568,2d,5.0,99,4,252.6244534954816,0.0188298753105637,22,16.43730067973095,0.5994280284331734,2.64115918486154,-0.0431562141940757,13.889726882379298,300.72654076307055,-0.0054845659264408,153,44.35178571428571,0.2677707473989161,0.9669451573908938,-0.3241041987694215,0.8261872213183425,67.68403253290856,2.6982402146464644,0.2677707473989161,a70ab9df53d4b694,-1,1.789907693862915,tanh(m1_realized_vol_5)|signed_sqrt(x_return_sum_288)|(x_flow_mean_72*x_wick_asymmetry),1|0.5|1,4,-0.08943791394519102,3,0.05367034694223924,0.23498403034636392,True,False,False
BTC_LONG_1fc478e669edd568_2d,153524,2d,5.0,99,4,24.61199294532646,-0.0198639914958726,18,13.448700556143503,0.4696631638305195,1.8874194821377632,-0.0344329445899678,13.63993609676234,307.30956607663785,0.0059359188524196,53,15.363690476190476,0.1118464467475877,0.7211798739945796,-0.1398978749968615,0.7994863878389635,82.7794833571225,1.142392189643347,0.1118464467475877,1fc478e669edd568,-1,4.08004903793335,signed_sqrt(x_range_surprise_12)|signed_sqrt(x_jump_concentration_72)|signed_sqrt(m1_volume_surprise_curve_15_60)|(x_flow_return_corr_72*x_jump_concentration_72),-1|-1|-1|1,6,-0.09303584163659062,4,0.1305913596804878,0.4236798930035645,True,False,False
BTC_LONG_445ea5c2f75aeed8_2d,330683,2d,5.0,99,4,24.990238581284306,0.054501242190269,27,20.173050834215257,0.944305319159215,2.16975152202601,-0.0773283105247748,12.211637791526217,359.4027254910791,-4.167118539944625e-05,118,34.20595238095238,-0.0656118882026761,-0.1692873008776107,-0.3515160113978965,-0.1866540529455631,-6.642117937188969,1.695626143118427,-0.0656118882026761,445ea5c2f75aeed8,1,1.5999537706375122,(x_flow_return_corr_72*x_return_sum_288)|(x_flow_return_corr_12*x_trade_surprise_72)|(x_flow_autocorr_72*x_volume_surprise_3),-0.5|0.5|-1,3,-0.21139651731515757,2,0.08919029973757196,0.3442544508196601,True,False,False
BTC_LONG_6e2a45b1c1f2f36d_2d,533332,2d,5.0,99,3,-26.99891367091002,0.0251740826144633,42,31.380301297668176,0.6733630230743646,1.7222820947466777,-0.1898628720237581,3.5465755673921566,185.81595118633817,0.0143070215057065,178,51.59880952380952,0.1356678262390442,0.5617256611106293,-0.4228004757151682,0.3208790766130567,39.16387807843448,1.644305739271017,0.1356678262390442,6e2a45b1c1f2f36d,-1,1.4010097980499268,x_flow_autocorr_72|signed_sqrt(m1_flow_return_corr_curve_5_15)|(x_flow_mean_72*x_trade_surprise_12),-0.5|0.5|-1,5,-0.36969800311767986,3,0.05387787061568916,0.2296224838233235,True,True,False
BTC_LONG_b840662a67543216_2d,893177,2d,5.0,95,3,-41.13697850806753,-0.009295452194756,58,43.33470179201796,0.1858207525895787,0.6564448539279945,-0.2376431780204149,0.7819317774550872,58.233711737834014,0.0123149942134588,195,56.526785714285715,-0.0167931669608668,0.0957230542659295,-0.3795119274740173,-0.0442493785969785,10.114415292788037,1.3044230922733078,-0.0167931669608668,b840662a67543216,1,1.0548418760299685,tanh(x_flow_std_288)|(x_flow_mean_72*x_trade_surprise_12),-1|0.5,3,-0.2687644669023218,3,0.05220534830949237,0.20315996964828348,False,False,False
BTC_LONG_876b239c2d338662_2d,655268,2d,5.0,95,4,0.7417005073219137,-0.0099585981461541,120,89.65800370762337,1.9546378391714176,2.325975778352081,-0.4044826708686946,4.832439013947134,141.03887171304393,-0.0096795227976617,329,95.37083333333334,0.450372541097191,1.107399223712754,-0.4641691887220344,0.9702766836746992,52.75859872303624,1.0637180105452675,0.450372541097191,876b239c2d338662,1,3.378182888031006,tanh(m1_trade_surprise_240)|signed_sqrt(x_return_sign_entropy_3)|signed_sqrt(x_return_sign_bias_curve_12_72)|(x_flow_return_corr_72*x_jump_concentration_72),1|-1|1|-1,4,-0.13049273994816152,2,0.042034691767794244,0.12844083229896391,False,False,False
BTC_LONG_8b2b74f4523fbd8c_2d,673801,2d,5.0,97,4,114.84366953372842,0.0017532171434021,88,65.7492027189238,2.252444278174506,2.66716639435602,-0.1798181230573116,12.5262361761868,201.8940886486695,0.01734324084679,275,79.7172619047619,0.1506635220667347,0.5483457853511312,-0.5424183083229299,0.277762604534058,32.10822554447766,1.2124445408950615,0.1506635220667347,8b2b74f4523fbd8c,-1,2.246622085571289,tanh(m1_realized_vol_5)|(x_flow_mean_72*x_return_efficiency_72)|(x_flow_mean_72*m1_return_sum_15)|(x_flow_autocorr_12*x_trade_surprise_288),-0.5|-1|-1|-0.5,5,-0.3252977322115675,3,0.05419431731055379,0.176559896968886,True,False,False
BTC_LONG_a5c815ef1d70fee7_2d,803317,2d,5.0,99,3,-204.64155522152316,0.0124068669284825,34,25.403101050493284,0.0662384241165219,0.3536752813500162,-0.2957474633739239,0.223969542666117,51.917761277925,0.003969686493235,121,35.07559523809524,0.011874908624164,0.1763729732578209,-0.2562993963057333,0.0463321755545564,18.044063058467216,1.3807603712781409,0.011874908624164,a5c815ef1d70fee7,1,1.5449185371398926,m1_range_mean_60|tanh(m1_flow_return_corr_curve_60_240)|(x_flow_autocorr_72*m1_return_sum_15)|(x_flow_autocorr_3*x_volume_surprise_3),0.5|-0.5|-0.5|0.5,3,-0.1059212890003009,2,0.09494244906200801,0.29049128514535794,False,False,False
BTC_LONG_546aae11ff7d6499_2d,408333,2d,5.0,99,4,24.62262350804256,0.0101947328195988,27,20.173050834215257,0.5364014555529453,1.5748425618521806,-0.1313067860212478,4.085100791867268,239.008229199872,0.0036802976621002,92,26.669047619047618,0.3432253914958521,1.3130097944442105,-0.2041878560118438,1.68092950383858,126.90767422022044,1.322013603109282,0.3432253914958521,546aae11ff7d6499,-1,2.024625301361084,tanh(x_return_sign_bias_288)|(x_flow_mean_12*x_return_sum_288)|(x_flow_mean_72*x_return_efficiency_72),0.5|-1|-1,7,0.003606089182335792,4,0.07252115949523286,0.27861143749440337,True,True,True
BTC_LONG_4b49c42cee93df71_2d,364276,2d,5.0,99,4,55.57375157535998,0.0109871595753788,28,20.92020086511212,0.3961569103228943,1.3430812772334857,-0.1697912685978401,2.333199543147378,182.12718239436296,-0.0126181875800794,97,28.11845238095238,-0.1245057062544536,-0.3930154987048367,-0.482897296214374,-0.2578306137360965,-30.283615111770008,1.3440813767636683,-0.1245057062544536,4b49c42cee93df71,1,1.672935962677002,tanh(m1_flow_return_corr_15)|tanh(m1_range_mean_15)|(x_flow_autocorr_72*x_return_sum_288),-1|1|-0.5,3,-0.17112447028228667,0,0.09065416148603085,0.30021102167335445,True,False,False
BTC_LONG_19fff39e2141f1e0_2d,125737,2d,5.0,97,3,-65.88657504083132,0.0938161052621273,61,45.57615188470854,0.3419630052507623,0.9123957556703732,-0.2257488540653398,1.5147939805346071,87.31890292734015,-0.0190504091763527,227,65.80297619047619,0.0725269210651304,0.3742758441886281,-0.4739158943000365,0.1530375366967828,25.48821718682559,1.4438028106658571,0.0725269210651304,19fff39e2141f1e0,-1,3.3007619380950928,signed_sqrt(x_avg_trade_size_log)|(x_flow_mean_12*x_return_sum_12)|(x_flow_return_corr_12*x_return_sum_288)|(x_flow_return_corr_72*x_wick_asymmetry),1|-1|1|1,5,-0.36202535825271115,3,0.04666687813864826,0.2065137205450571,False,False,False
BTC_LONG_21f85655a3d4dbed_2d,164212,2d,5.0,99,4,78.94824442362503,0.0313946799888844,27,20.173050834215257,0.6083919714815298,1.351291601824399,-0.2368538653159934,2.568638559771262,279.1116881922287,0.038240885113743,90,26.089285714285715,0.2498101609692786,1.000404770385311,-0.2669665395673304,0.935735846799914,102.76768340634176,1.2932741769547325,0.2498101609692786,21f85655a3d4dbed,1,3.1446328163146973,x_flow_autocorr_288|m1_flow_std_5|tanh(x_flow_sign_bias_72)|(x_flow_autocorr_72*x_return_sum_72),0.5|-1|1|-1,5,-0.032692600145431905,3,0.0876069497390902,0.3164293808906297,True,True,False
BTC_LONG_866a7b6ea2ffb98d_2d,650396,2d,5.0,99,4,41.33985208832514,0.0298964905727382,20,14.943000617937226,0.6642993144138631,1.689422640493804,-0.0946552587076557,7.018092005490806,379.5339228958889,-0.0052023291238621,99,28.69821428571429,-0.199825958488593,-0.5521861676876884,-0.6474290818066104,-0.3086453236406854,-55.24237753930844,1.920512152777778,-0.199825958488593,866a7b6ea2ffb98d,-1,1.8132011890411377,(x_flow_autocorr_72*x_close_location)|(x_flow_autocorr_72*x_return_sum_72)|(x_flow_sign_bias_72*x_trade_surprise_12),0.5|0.5|-1,1,-0.293443984767298,1,0.10213877967113395,0.39107344035650804,True,False,False
BTC_LONG_044d4841e5e18788_2d,20728,2d,5.0,99,3,-171.1786023238563,0.0311944044742801,12,8.965800370762336,0.2355650566333473,1.1806870117290968,-0.115139355568228,2.0459125854127147,261.7168067375918,0.0352606881712866,67,19.42202380952381,0.1672297281936636,0.9629925683158566,-0.1798728654018082,0.929710703279776,92.58296865818824,2.166234246399177,0.1672297281936636,044d4841e5e18788,-1,3.6161649227142334,signed_sqrt(x_flow_autocorr_288)|signed_sqrt(m1_return_autocorr_240)|(x_flow_mean_3*x_trade_surprise_12)|(x_flow_return_corr_72*x_jump_concentration_72),-1|-1|-1|1,6,-0.1118520107207977,3,0.08248541600907672,0.30693038162994885,False,True,False
BTC_LONG_c860e9da135c1620_2d,971017,2d,5.0,95,3,-44.76751154276721,0.0170878157125437,113,84.42795349134533,0.3623678775190604,0.874261056120227,-0.3754836320786393,0.9650697036060628,55.85958745497419,-0.0191829062957585,366,106.09642857142858,0.0113842414883718,0.2427178218849173,-0.5682394323268823,0.0200342335303174,14.918660698920432,1.2566504834480499,0.0113842414883718,c860e9da135c1620,-1,2.644141674041748,tanh(x_flow_mean_72)|tanh(m1_jump_concentration_60)|signed_sqrt(x_range_position_curve_12_72)|(x_flow_mean_72*x_jump_concentration_12),-1|-0.5|1|-1,4,-0.40484369168727735,2,0.03262762181570958,0.13717657489604834,False,False,False
BTC_LONG_7b86c995b57ee4c1_2d,598093,2d,5.0,95,3,-37.2167976572126,0.0121496163306252,102,76.20930315147986,0.3146495405357097,0.7851962731691277,-0.2432318120398663,1.2936200158067228,56.64364878842953,-0.0134242385718875,365,105.80654761904762,-0.0594784779998618,0.0640332486326248,-0.4933121962803745,-0.1205696482842625,7.546822911149041,1.388367866436698,-0.0594784779998618,7b86c995b57ee4c1,1,2.0990142822265625,signed_sqrt(m1_return_sum_60)|(x_flow_autocorr_72*x_return_sum_288)|(x_flow_mean_3*x_volume_surprise_288),-0.5|-0.5|1,4,-0.12802010808901598,1,0.04977209957833073,0.1612389542493333,False,False,False
BTC_LONG_308a4bf4581e2f5d_2d,234416,2d,5.0,95,4,105.16642483998078,0.0422379069439459,116,86.66940358403592,1.6381852443636382,2.238792735899031,-0.322989438599973,5.07194678397071,130.35416255494872,-0.0116597409126937,389,112.76369047619048,0.0356849067365847,0.2872318988306374,-0.7029500709179987,0.0507644969577754,15.212580126319969,1.301078417677735,0.0356849067365847,308a4bf4581e2f5d,-1,1.3587055206298828,tanh(x_flow_mean_curve_72_288)|signed_sqrt(x_return_sign_bias_3)|(x_flow_std_12*x_return_efficiency_curve_3_12),-1|0.5|0.5,4,-0.441201240539419,2,0.027613790029622675,0.1266097570894915,True,False,False
BTC_LONG_6f7c8b37833d9643_2d,539658,2d,5.0,99,3,-229.61706630195033,-0.010613862541884,15,11.20725046345292,0.0543029935184031,0.3330689907659157,-0.2094739396350383,0.2592350800916526,83.03043061777478,0.0075698710920574,73,21.161309523809525,0.0353034475062141,0.2693874470389107,-0.3933118375407233,0.0897594329399223,32.581620063832794,1.8881802983539093,0.0353034475062141,6f7c8b37833d9643,-1,2.251424551010132,m1_flow_std_240|signed_sqrt(x_jump_concentration_72)|signed_sqrt(x_time_cos_day),1|1|0.5,5,-0.10003219181514705,3,0.10505695438527037,0.4336985263132845,False,False,False
BTC_LONG_c8da5db13d6377a2_2d,973304,2d,5.0,99,3,-21.071437461323324,0.0586616503948976,50,37.35750154484307,0.931787288532193,1.7345429165856776,-0.2144301698434831,4.3454113253387945,204.01410057701943,0.0351511905289788,147,42.6125,0.2023649147806394,0.7903069152886996,-0.2938366383607458,0.6886987133721366,57.52985567354487,1.140667824074074,0.2023649147806394,c8da5db13d6377a2,1,1.399487018585205,tanh(m1_flow_autocorr_240)|signed_sqrt(x_return_autocorr_288)|(x_flow_autocorr_72*x_trade_surprise_3),0.5|0.5|-1,4,-0.294850816308324,3,0.06448215755588435,0.2602628651403884,True,False,False
BTC_LONG_5740defe528d6e16_2d,422240,2d,5.0,95,3,-1.204560322191196,-0.0048152387128994,66,49.31190203919285,0.4939549209617766,1.046315406313398,-0.24292190677666,2.03338977334767,110.49436145580108,-0.0026612191977423,198,57.39642857142857,0.4577147219964894,1.3094984175207336,-0.2082315423790258,2.1981046520000844,79.91480341824052,1.1639467592592592,0.4577147219964894,5740defe528d6e16,-1,2.830466985702514,(x_flow_sign_bias_72*x_return_sum_288)|(x_flow_return_corr_72*x_return_efficiency_curve_72_288),-1|1,5,-0.03649309628188335,3,0.04102798568376749,0.181442641320554,True,True,False
BTC_LONG_023dd7bb9d6ce9ce_2d,10591,2d,5.0,99,4,38.47890268866128,0.0279281420088878,47,35.11605145215248,0.5030277651377411,1.489264566922769,-0.1709396781524885,2.9427209093549935,133.79631530228886,-0.0027765611395063,170,49.279761904761905,0.132131270960693,0.548127677364817,-0.4053925290843609,0.325934153890628,40.7667418823892,1.4033400643551353,0.132131270960693,023dd7bb9d6ce9ce,-1,1.335514783859253,x_flow_sign_bias_72|signed_sqrt(x_trade_surprise_288)|(x_flow_std_12*x_return_efficiency_3),-0.5|-0.5|-1,5,-0.18343097565198974,3,0.04592216321633622,0.19316313517928965,True,True,False
BTC_LONG_a1cae8c28193e536_2d,783725,2d,5.0,99,3,0.7314360844273837,0.0131874372980924,49,36.610351513946206,0.5096546461914198,1.3648814722694491,-0.1918997339753142,2.655838211099246,133.5010408412261,-0.0072054571275017,174,50.43928571428572,-0.055733975760662,-0.0729391894128941,-0.4924127666418091,-0.1131854808330022,1.0230194924174782,1.3777328987150415,-0.055733975760662,a1cae8c28193e536,-1,1.3021472692489624,signed_sqrt(x_return_efficiency_curve_12_72)|signed_sqrt(m1_flow_mean_curve_15_60)|(x_flow_mean_72*x_return_efficiency_3),-0.5|-0.5|-1,4,-0.3501580257336281,1,0.06130493594950879,0.26027007410126823,True,False,False
BTC_LONG_7a7e47c09730c872_2d,593245,2d,5.0,99,4,63.398101489312225,-0.0029369241069783,42,31.380301297668176,0.4092602844968964,1.502825844338705,-0.1477240034235371,2.770438622107424,124.2090265083412,-0.0108348542416997,174,50.43928571428572,0.0752575553224472,0.400801153320289,-0.3481777318478702,0.216146951509609,26.51147828496791,1.6073550485008818,0.0752575553224472,7a7e47c09730c872,-1,1.423151969909668,tanh(m1_flow_return_corr_15)|(x_flow_mean_72*x_jump_concentration_3),1|-1,4,-0.12303311609553197,3,0.05492277398304165,0.23457808114656814,True,False,False
BTC_LONG_be03be42a73b0dee_2d,921029,2d,5.0,99,4,236.1248185147093,0.0719566153424893,32,23.90880098869956,1.001348019324956,2.368306245622012,-0.1173025388536703,8.536456491995391,313.908474232468,-0.003299931921996,102,29.567857142857143,0.0067193843473496,0.155889051252365,-0.5080885821518955,0.0132248284716243,18.91704376952914,1.236693431712963,0.0067193843473496,be03be42a73b0dee,1,1.5474811792373655,signed_sqrt(x_flow_mean_72)|(x_flow_std_3*x_return_sum_288)|(x_flow_autocorr_72*x_return_efficiency_288)|(x_flow_autocorr_72*x_trade_surprise_3),0.5|0.5|0.5|-1,5,-0.21353291109421701,2,0.08765254379386368,0.35894885054658726,True,False,False
BTC_LONG_1b43b9890bc145e4_2d,131785,2d,5.0,99,3,-202.7345849905591,0.0097036364037857,28,20.92020086511212,0.3245018902895058,0.8794461478582187,-0.2284402825742691,1.4205108076068222,175.6658074944723,-0.0154917007988773,81,23.48035714285714,-0.1859122042420621,-0.5968385454897819,-0.6850029044164934,-0.2714035269681489,-65.67624985179484,1.122377232142857,-0.1859122042420621,1b43b9890bc145e4,1,3.7508544921875,signed_sqrt(m1_range_mean_5)|(x_flow_sign_bias_3*m1_return_sum_5)|(x_flow_mean_72*x_return_sum_12)|(x_flow_autocorr_72*x_return_sum_72),1|-0.5|-1|-1,3,-0.5346034981417536,2,0.11392265924161629,0.44140957006026754,False,False,False
BTC_LONG_670fb1c713591dc5_2d,498754,2d,5.0,95,4,45.12634792944483,0.0509736509076641,97,72.47355299699555,1.233400482299582,1.884520401795755,-0.1546682235719777,7.974491811018934,131.66413632515832,0.0281616802371532,320,92.76190476190476,0.0776245169141931,0.3892066700144113,-0.555273603112629,0.1397950784605335,22.22867963195904,1.2799414534809723,0.0776245169141931,670fb1c713591dc5,1,2.7450156211853027,x_flow_mean_3|x_return_sum_288|(x_flow_std_72*x_return_efficiency_288)|(x_flow_return_corr_72*x_return_efficiency_curve_12_72),1|-0.5|-1|1,3,-0.2426292338964412,2,0.029475134928919695,0.1301139634334138,True,False,False
BTC_LONG_53ca9bf80c991a95_2d,405277,2d,5.0,99,3,47.02307447783908,0.0170436798282931,38,28.39170117408073,0.5144430967159839,1.719108960495375,-0.1186248135313599,4.336724176008796,162.50325317397636,0.0024717321936293,136,39.42380952380952,0.3701588236221855,1.179787678596906,-0.3443865003352557,1.0748354632421444,96.65939742977152,1.3885680636777125,0.3701588236221855,53ca9bf80c991a95,-1,1.3895294666290283,x_flow_mean_288|m1_return_efficiency_5,-0.5|1,7,0.030989643670357725,4,0.04986736709257642,0.22480870790925037,True,True,False
BTC_LONG_a1a84df9ecf8eb4e_2d,783051,2d,5.0,99,3,-249.59764755789408,0.0141478144709916,14,10.46010043255606,0.3867926727121975,1.261737655170468,-0.0874868581689889,4.421151711324137,354.364080553599,0.0166873358676003,40,11.595238095238097,0.0080476911172946,0.1339539022507914,-0.3105684223713465,0.0259127797212815,24.025449649265425,1.1085207231040566,0.0080476911172946,a1a84df9ecf8eb4e,-1,3.410661458969116,m1_realized_vol_240|signed_sqrt(x_return_sign_bias_72)|signed_sqrt(x_flow_autocorr_72)|(x_flow_mean_72*x_trade_surprise_12),-1|0.5|-1|0.5,4,-0.1732390371824366,2,0.12750847267037307,0.5106196246326392,True,False,False
BTC_LONG_aa6969ba7ad88698_2d,825935,2d,5.0,97,3,-100.98895551637436,0.0571678847473321,71,53.04765219367715,0.5233765628981353,1.1185753765457098,-0.3393748112214129,1.5421785754060489,105.50401637172958,0.0221973790585703,254,73.6297619047619,-0.100997641989305,-0.1106576437672356,-0.6883220672639175,-0.1467302107438906,-0.4309153440575359,1.387992849069727,-0.100997641989305,aa6969ba7ad88698,1,2.478005886077881,tanh(x_return_vol_12)|signed_sqrt(x_return_sum_72)|signed_sqrt(x_flow_mean_288)|(x_flow_price_gap*x_return_efficiency_curve_3_12),1|-0.5|1|-1,3,-0.3413706410146643,2,0.04382331458893368,0.1748173500926827,True,False,False
BTC_LONG_32790d4266a3dbf2_2d,243619,2d,5.0,97,4,88.22223203934757,0.0710860896968251,58,43.33470179201796,0.9194077377289458,1.5719018864620744,-0.2415037763037832,3.8070118480153257,181.67847971980643,0.0333317221083234,174,50.43928571428572,0.4162926188501088,1.2854790180138052,-0.36957116037375,1.1264207370215495,83.25876097118703,1.1639467592592592,0.4162926188501088,32790d4266a3dbf2,1,1.979275465011597,x_return_vol_12|signed_sqrt(x_flow_sign_bias_72)|(x_flow_std_72*x_return_sum_3),0.5|0.5|0.5,5,-0.28026365118127167,3,0.038310188140031814,0.16904383644095952,True,True,False
BTC_LONG_0a80f0cece2b6023_2d,50848,2d,5.0,99,3,5.990833331081673,0.0477201490528741,34,25.403101050493284,0.873918949911415,2.3720812728499125,-0.1583178595985939,5.520027570655564,266.95637626676256,0.0077887432093708,180,52.17857142857143,-0.1032957940743861,-0.1578470993755244,-0.4536626679518121,-0.2276929564002789,-5.138037302054952,2.054023692810458,-0.1032957940743861,0a80f0cece2b6023,1,1.9327892065048216,m1_flow_mean_240|tanh(x_flow_return_corr_12)|(x_flow_std_12*x_volume_surprise_curve_12_72),1|0.5|1,4,-0.37330262651489865,2,0.07109102196735044,0.28694900747770424,True,False,False
BTC_LONG_7be76fd0f902faca_2d,599915,2d,5.0,99,3,-144.03988630404746,0.0131637131493324,33,24.655951019596426,0.8225866863468974,1.7118136074290151,-0.1038034148925565,7.924466523556375,276.48956523175036,0.0119732160363262,77,22.320833333333333,0.0609238217846046,0.3743490454100946,-0.2419390089146732,0.2518147943893214,42.76210419277287,0.9052919238683126,0.0609238217846046,7be76fd0f902faca,-1,3.268502712249756,m1_range_mean_240|(x_flow_sign_bias_72*x_return_sum_12)|(x_base_quote_flow_gap*x_trade_surprise_3)|(x_flow_mean_3*x_trade_surprise_72),-0.5|-1|-0.5|-0.5,5,-0.07088980635505976,3,0.08954653093997923,0.32319562898966026,True,False,False
BTC_LONG_16a9431802ec66ed_2d,109606,2d,5.0,97,2,-209.23774222668644,0.0237316142800527,37,27.644551143183868,-0.1937212264573663,-0.4922166522366359,-0.3342699930749748,-0.5795351975069918,-53.5104625137946,0.0059240311900662,188,54.49761904761905,-0.1442578002291633,-0.4130922925940263,-0.5563391345975259,-0.2592983151068892,-16.303709988773413,1.9713692859526193,-0.1937212264573663,16a9431802ec66ed,1,3.172449827194214,x_trade_surprise_3|(x_flow_mean_72*x_return_sum_288)|(x_flow_mean_3*x_jump_concentration_288),-1|1|-1,2,-0.3160938555444687,2,0.058249916448320706,0.2297622227569232,False,False,False
BTC_LONG_ac6867f81c702dfd_2d,835705,2d,5.0,99,4,197.17481602947856,0.0338178769550607,21,15.690150648834088,0.7670600487930141,1.868118583703804,-0.0877177525123307,8.744638648661073,400.2228223437559,0.0133488300936675,90,26.089285714285715,0.1710887637543914,0.8181804771118534,-0.2013420461091194,0.8497418550205259,75.10006368802725,1.6627810846560847,0.1710887637543914,ac6867f81c702dfd,1,1.9046589136123655,x_return_sum_72|tanh(x_flow_mean_curve_72_288)|tanh(m1_return_efficiency_240)|(x_flow_mean_72*x_jump_concentration_3),-0.5|1|1|0.5,5,-0.12603313015861756,3,0.0755573074435127,0.2672640650381627,True,True,False
BTC_LONG_11ffbe1678e62a20_2d,87021,2d,5.0,99,2,-208.79516405441063,-0.0105677299097908,46,34.36890142125562,0.0683917861646674,0.3723327462002452,-0.2182849831583514,0.3133142059298404,35.91245781093148,0.0184765113990866,142,41.16309523809524,-0.0913163398300299,-0.3788352293083537,-0.5004455547389068,-0.1824700788433851,-13.377835853829856,1.1976843464841653,-0.0913163398300299,11ffbe1678e62a20,-1,1.559528350830078,signed_sqrt(m1_flow_std_60)|(x_flow_mean_3*x_close_location)|(x_flow_mean_12*x_wick_asymmetry),0.5|1|-0.5,3,-0.22302349383772468,1,0.0613610604957159,0.2657573215992181,False,False,False
BTC_LONG_465e63d74f8f8242_2d,340372,2d,5.0,99,3,-0.8570835558696088,0.0130201312866134,38,28.39170117408073,0.3393810547634095,1.4136929944539178,-0.1260270560016464,2.692922182987245,116.76379181569884,0.0019482939231071,153,44.35178571428571,-0.021995087371776,0.0667719034173312,-0.4467937382006665,-0.0492287279144844,9.305157336886834,1.5621390716374268,-0.021995087371776,465e63d74f8f8242,-1,1.487053632736206,(x_flow_std_3*x_return_efficiency_3)|(x_flow_mean_72*x_return_efficiency_72),1|-1,5,-0.38652177605992066,2,0.056058490285723135,0.22123092508429223,True,False,False
