,BTC_LONG_aad29e2812bcd407_2d,BTC_LONG_8a7646dc5ccbd0f9_1d,BTC_LONG_a18389afb4e8507e_2d,BTC_LONG_774a2fa3bbfb3bcf_3d,BTC_LONG_a67a467959c6c593_2d,BTC_LONG_69d7c8d06b8ae442_3d,BTC_LONG_18736382b197243b_3d,BTC_LONG_6e133e86c2c01d4b_3d,BTC_LONG_bc8cc20c800b4673_3d,BTC_LONG_5740defe528d6e16_2d,BTC_LONG_022fc44040f52195_3d,BTC_LONG_a800262f87cb7ffd_3d,BTC_LONG_665a553ed9e4f0c9_3d,BTC_LONG_a7a53d44b1d1b10b_2d,BTC_LONG_32790d4266a3dbf2_2d,BTC_LONG_81c364516a41a911_2d,BTC_LONG_7fefaf095239c223_12h,BTC_LONG_ad3c541b70ce7c4c_3d,BTC_LONG_6e6fadb75ad48781_2d,BTC_LONG_978f94cff6100d1d_2d,BTC_LONG_5d47cc6741d7c67e_2d,BTC_LONG_986eab606b120088_2d,BTC_LONG_3ebd17aa694e737f_3d,BTC_LONG_8f4cb2e57d3d016e_3d,BTC_LONG_9d731ebe50ebbe65_3d,BTC_LONG_53f081fb7aa13377_3d,BTC_LONG_13ea5183446add0e_3d,BTC_LONG_546aae11ff7d6499_2d,BTC_LONG_6360988c96987bed_2d,BTC_LONG_3cd945806cc1e41e_2d,BTC_LONG_ac1d6d98aba0a2cd_2d,BTC_LONG_149214ecb27245d8_2d,BTC_LONG_290035753dfa1e36_2d,BTC_LONG_301412f1a92aaecd_3d,BTC_LONG_4a707af33475c4b3_12h,BTC_LONG_9bf33e9f6e490f1f_2d,BTC_LONG_3d382c6b95774870_12h,BTC_LONG_112acbae6242f1c5_1d,BTC_LONG_7e8a41a51ae079da_3d,BTC_LONG_618010b07f5aeded_2d,BTC_LONG_a1079e0a77d7f501_3d,BTC_LONG_bc16b6bea9830967_2d,BTC_LONG_110acf71418c051c_1d,BTC_LONG_7f23a3dead14afdf_1d,BTC_LONG_6acdbb3b70568efb_1d,BTC_LONG_25e9a00db8b7a09a_3d,BTC_LONG_25b726f17bdbc7e5_3d,BTC_LONG_21f85655a3d4dbed_2d,BTC_LONG_66839828a010ad14_1d,BTC_LONG_c1626e74d2f236cc_2d,BTC_LONG_3872f77e98ff3b88_1d,BTC_LONG_3327ddfbab14e535_1d,BTC_LONG_25abe5371fffe146_3d,BTC_LONG_234317c3f71f1454_2d,BTC_LONG_54c24918a2d046b4_2d,BTC_LONG_ac6867f81c702dfd_1d,BTC_LONG_c5f939c61dde6693_1d,BTC_LONG_6d14459a98f6eceb_2d,BTC_LONG_5b55989455e686eb_2d,BTC_LONG_0777fdef3d9cb3fe_2d,BTC_LONG_09ea97ee62d22743_2d,BTC_LONG_00496e0a18c5c27f_12h,BTC_LONG_8c198db3ea178cb2_2d,BTC_LONG_5fcd25c8e6a72764_2d,BTC_LONG_a7dad690be812564_3d,BTC_LONG_1a18cc95e5440427_1d,BTC_LONG_9044a6d8eaac417b_1d,BTC_LONG_3c323377de3e4078_3d,BTC_LONG_7633d7a44ab2b4b5_3d,BTC_LONG_8d4a1327987b861e_12h,BTC_LONG_b69cfade287b0e6b_12h,BTC_LONG_27cd54206caf7f3f_3d,BTC_LONG_721f882d099afd18_3d,BTC_LONG_94dd72fe1d374b6a_12h,BTC_LONG_8a84f7adec6f2c5d_12h,BTC_LONG_044d4841e5e18788_2d,BTC_LONG_b16e26d3230fb605_1d,BTC_LONG_8d967f7e7ca4eab1_2d,BTC_LONG_3fc88102a54ee0ad_12h,BTC_LONG_68a3d0b0c63c3b13_2d,BTC_LONG_82eb18af626016be_12h,BTC_LONG_0fd6615935a42929_12h,BTC_LONG_a92d11c420091618_3d,BTC_LONG_3bf312a1be80dfa7_1d,BTC_LONG_ac861e14bae89319_1d,BTC_LONG_06bafab89a238836_12h,BTC_LONG_a864e0a32e9d3bfb_2d,BTC_LONG_0c7f2f1a3357a313_2d,BTC_LONG_845287272ef90cce_1d,BTC_LONG_7959fffc20283c3d_3d,BTC_LONG_19ec377e06899c5b_2d,BTC_LONG_724dd62221db474d_1d,BTC_LONG_b7542b0106e09467_1d,BTC_LONG_6e2a45b1c1f2f36d_2d,BTC_LONG_a5c815ef1d70fee7_12h,BTC_LONG_225799ddff2477d1_12h,BTC_LONG_39c4aa3f69b92e78_1d,BTC_LONG_6e5a22a16dafcf43_12h,BTC_LONG_023dd7bb9d6ce9ce_2d,BTC_LONG_4a5320eb6a3bcada_1d
BTC_LONG_c1626e74d2f236cc_2d,-0.04618563455317042,0.3241429773254662,0.3470463410705077,0.399705741649532,0.44700630945393316,0.24953184471567327,0.06388298077819735,0.04166658494354882,0.34860484077054277,0.09904354551491622,-0.002139460648881337,-0.05390020526634197,0.06790052796157686,0.07625852278128543,0.23659353156934393,0.10015906051778335,-0.02970795340597616,-0.01920443198208661,0.02793788583450329,-0.042763261248589854,0.013073348153848988,0.1894544597505621,0.24863364986213282,0.005775219873927922,0.10372424142490956,0.002406881217427534,-0.11559135077567442,0.008271785952320358,0.01629870686511567,-0.00013055286932925185,0.11137811652991755,0.03130943762445719,-0.019220620395485326,0.00993473434128618,-0.03539651764089994,0.08463977786850854,0.10766021385034491,0.05379481147862904,0.0937300424921385,0.03964040142950488,0.1041602080917067,-0.07642859948826662,0.06073152660752273,-0.13134577103340656,0.2913520123325413,0.030605738424968058,0.067343625793247,0.06006682084107495,0.1698392058684348,1.0,-0.021526236597181943,-0.02564114286898839,0.16080806354606492,0.033805841195535084,0.047840946351856095,0.02664140377132088,0.0129282473622928,-0.05705126924445418,-0.0970478936669326,0.2512628244469824,-0.03823800099357095,0.026702391138501303,0.04329362653563099,0.2301851938971959,-0.2031582426528113,0.06508809861864087,0.0203155857146592,0.09731623232492728,0.04325585571476755,0.006523797144685077,-0.015262158179851833,0.058517838905182376,0.1435876324748327,-0.0316255266952811,-0.03782249535537508,0.09838420730513316,0.019198760018696727,-0.3149430426555049,0.08752447550711544,-0.0557001270528851,-0.11342064396842642,0.045875891030684526,-0.03319628358843847,0.04802438265667316,0.134410725928216,0.06956046274329275,0.264087521446994,0.1111928574456744,-0.2725861044922482,0.04599741290291705,0.14675287445100427,0.2977371410386887,0.11835303002885998,-0.03228971234914361,0.03182398360139811,0.008152010012713243,0.0019681462183923073,0.1496054467952899,-0.11903419663619834,0.05241387679236875
BTC_LONG_3872f77e98ff3b88_1d,0.03859234083639927,0.06119534777186483,0.011284334731610965,0.05876659326193458,0.13020801079962271,-0.06400920269911467,0.14167372015634763,-0.07151750921647913,-0.05275776261791986,0.0368609320375387,-0.04165625411553758,0.00455322459778308,0.1255414177364512,0.120231223230067,0.1115836023832879,-0.0008308719243118323,-0.1442360460629116,0.1045615299967808,0.0918695432923019,-0.00695165644728097,-0.013608058753968772,-0.05189283787107581,0.03808572247338543,0.03175457090132746,0.09659737791189643,0.05622227272735805,0.04700467703796367,0.08925297530440762,-0.001753821624649555,0.042104198608618214,0.11011432989653022,0.05071057369215945,0.13767436493880086,0.21513119039195316,0.09071352966431634,0.09962536596833996,0.04391792278632219,0.04602859908874409,0.0340643188966228,0.11751549070286314,0.06418456650850052,-0.00425543421950971,-0.04238212883238203,0.026900310478033478,0.0622709922843827,0.0012984130744974265,0.025731827233745643,-0.018478791586029487,0.15008054232105017,-0.021526236597181943,1.0,0.19958553364423237,0.06463520818328569,0.09062337391769079,0.05636647498790134,0.005877462225530812,0.08435120519639845,0.0075644166789149096,0.13456792900446768,0.10127250520219916,0.08011938976971367,0.027803059231678386,0.11725282092745853,-0.2548264380638949,0.032540154597094265,-0.0736313103943103,0.09936534776476504,0.0934008166772349,0.019277637496838602,0.04046059310617028,-0.005107876652149392,0.021519503614912987,0.11347443170035436,0.044441565725735196,0.13664293088595858,0.13806889393467178,0.0550660856041514,0.06954272571972536,0.01139981081211872,0.017283333997542272,0.1447836020895804,0.020969773098599806,0.08841513837850504,-0.13330586723557836,0.039570316110200746,-0.045067559985322504,-0.017339989943036357,0.030050763337692382,0.03515405454767074,0.19915141029558803,0.05847368939087595,-0.03854919557936848,0.10609844769169537,0.07003845889901204,0.0015010540507390238,-0.14384391354757095,-0.12246117608548025,0.014797939466905854,0.04240528471305054,0.02887638359215261
BTC_LONG_3327ddfbab14e535_1d,0.04681140178348353,0.21009116132512112,0.0004570062092001578,0.007665541170006003,0.06528563997051078,0.015040178847643925,0.09464131410305997,-0.002148036646114212,-0.04379002676758718,0.03602121583210063,-0.02967863872450191,0.02121083658293188,0.035052057858930084,0.011376692118585632,0.29990802547644074,0.14581107746678143,0.12695006844579437,0.01438706525290201,-0.0041023187014925504,-0.0847057289855997,0.06083103063051039,0.08867471617817901,0.2999370319956122,0.14271657176208005,0.06986755709480087,-0.03873513049497464,0.10039526552544975,0.20803132595365387,0.31150761405667976,0.07772075012654718,0.13344570699889668,0.008940131964423786,0.05724076928443061,0.11891022226476715,0.004841668031486117,0.1122248616952637,0.14886154961487555,0.1754002425755416,0.044541439400241495,0.3559576813606321,0.24068669200558696,0.13657602551834924,0.02523865444294992,0.14872062433846628,0.017197524301549298,-0.09762455115784026,0.1342392608805641,-0.031371497961567706,0.36807537231403903,-0.02564114286898839,0.19958553364423237,1.0,-0.018552760977062443,0.029287223012165672,0.04264109598239725,0.07238022955260487,0.008533802923179724,0.08774655695666912,0.08905578823823876,0.06162867506810649,0.009358619708518128,0.19854332894997295,0.04442186153113023,0.05628598360350831,0.01406510591105375,0.12141006593201356,0.21926002526651547,0.22243417631394363,0.04458662929218657,0.24651998170008108,0.11651878637018866,-0.04059974050235113,0.17108242538564106,0.057784654701230224,0.1020377852012558,0.03742586163076473,0.13988633671232342,0.199272784294864,0.0740917484201216,-0.03906364295990606,0.17146604692703937,0.08448908474003011,0.02629665142384865,-0.0012613680869481604,0.08807678727207242,0.13678387348414156,0.0574490489385054,0.03665283380820787,0.16081196168225334,0.15151450007035383,0.07427517516774935,0.025478585715705625,0.2692457903223788,-0.0921720851474752,0.23367909308698326,0.009066447405316121,-0.13309781317141706,-0.011519600964272018,0.16721459568908215,0.15679698607741618
BTC_LONG_25abe5371fffe146_3d,-0.04297851040898002,0.10138369238995913,0.13668548429603677,0.23679903641304137,0.15628026732001868,0.01247735038474651,0.04478125294750394,0.010800944594319658,-0.14485735163056662,-0.0019595815031755908,0.025292081162360442,-0.05054482119970026,-0.011860874193797959,0.0738008399963695,-0.015643659491999393,0.062447832814833154,-0.04636093037213337,0.025002853369091242,0.010532495027458002,0.04767814074776588,-0.02484546801610939,-0.16871215588807983,0.020659441102525808,-0.007467684137827733,0.04858799380392183,-0.009092526753401487,-0.03274661119987039,0.021854589933068682,0.001013307943829756,0.019534768761598143,0.0025077248439262247,-0.059131531057501574,0.11184931273903796,-0.04229751990827103,-0.03760916767146981,-0.009821427111021606,-0.008489913556449196,-0.04266237813414231,-0.00014136802320186359,0.02048045992953248,-0.03216284186150365,-0.025871690950605288,-0.020204771168118096,-0.03766878664056292,0.11862531091615372,0.10970945678118688,-0.0991335685573181,0.06705564764240349,-0.0019233288388335035,0.16080806354606492,0.06463520818328569,-0.018552760977062443,1.0,0.032196708604268064,-0.018632972603987268,0.019884814962905114,-0.10623180890363818,0.007507425346926311,-0.0309106272319217,0.013082670065799886,0.06310327594956337,0.09973973964690686,-0.011065758244080437,-0.00206771341791614,-0.029829607893474958,-0.052654759605603826,-0.017338807205679325,-0.03492947112115959,0.05878973030003769,-0.019839897678209834,-0.027067308606697888,0.2619668914778058,0.14292821222753832,-0.001966737621621117,-0.02160901508622125,0.09099783513494272,0.014444722575794114,-0.066314335907762,0.058927748611310164,0.042432236527795444,-0.045028255766911635,6.655067638826338e-05,0.0647584470113031,-0.07310373393591273,-0.005772886185161002,-0.05319973180435081,0.13765791171318328,0.009219207995327926,-0.25965234552647676,0.0005353409420384669,0.07876876664090193,0.056552866900615555,-0.03604825787384559,0.3381634383883193,-0.12382584079935727,-0.1518136447620045,-0.010916761349343274,0.07422206871896495,-0.04920969477131676,-0.039856374056169
BTC_LONG_234317c3f71f1454_2d,0.1822199224322028,-0.021778895118379698,-0.09713454003765584,0.006690112106084494,0.23094156155606768,0.0011253052841697696,0.34543744835477896,-0.326703877987644,-0.053926780619208095,0.00909557231328609,-0.008843803095812232,0.01205575851138354,-0.03868387113212003,0.29618596767981786,0.04501256341926809,0.04356758206772689,-0.572292305911835,0.4320548277380023,-0.005301194157817398,-0.010143725651382439,-0.1715417692425881,-0.05364971999057701,0.021815694187016964,0.06736554823495011,0.16980486080031787,0.015371871110463928,0.1398364757779321,0.067350336584262,-0.026008862208172136,0.0337590630125817,0.14956948912933185,0.19486690927670466,0.2792710269647221,0.10209676302700117,0.0653754682779615,0.15262384718399488,-0.02474638750552906,0.032423789441223885,0.020511352678234913,0.2876389744081918,-0.06985757311485674,0.03623516383776932,-0.24607427154767397,0.03443999288050225,0.05684357004717805,-0.032392668458519375,0.09355303797100795,0.07171044913682174,0.2782992154904332,0.033805841195535084,0.09062337391769079,0.029287223012165672,0.032196708604268064,1.0,0.17298891435780125,0.2240736391146618,0.20225391933528983,0.007709473722391466,0.0388759855033203,0.006266780382356977,0.17500453653982262,0.029285145735961044,0.3556165836513556,0.07153180492087846,-0.0032820203528591994,-0.27031514852292254,0.05941639928733745,0.15616082131362755,-0.030229776677994688,0.04418361290730435,0.2585878187673942,0.06699176573137867,0.09238737812830584,0.036312318788626737,0.3758836962049938,0.048273392924772764,0.0788994395749134,0.03613108200539182,0.0035080803289576656,0.014694682507848257,0.12200192609037723,0.019346307436099493,0.5064962041467741,-0.20888804540015193,-0.0893894504704212,-0.26282249320424517,0.03546651871132881,0.054538333090662576,0.016807959492512077,-0.03527262067295031,0.08709251458001588,-0.047084416182025066,-0.1801623247475169,0.04269312367210196,-0.07312800471313884,-0.01302854325160797,-0.04802039806544966,-0.018342384459763727,0.09480673953774624,0.012993173232479133
BTC_LONG_54c24918a2d046b4_2d,0.25785601749689835,-0.31367773067814014,-0.04584670297182275,0.18373782851617804,0.02275186657197331,0.08439670270555782,0.1552648237774576,0.0040060307813926015,0.2563813331732589,0.07275774797969795,-0.02847236406900681,0.1226113562103709,0.2674089444425398,0.0473534835757775,0.15285573712835196,0.03198258214442433,-0.208351556170734,0.21074585442342766,0.02544109735140638,-0.005320366888562056,0.04623668958806693,0.07907864816283834,0.25169808524471543,0.10856976293348419,0.21170632576292917,0.030817099547393426,0.16127128358291684,0.03546158763818317,0.10746365219032775,0.04023110613060536,0.21451348999164097,0.1068832573720989,0.5893182730436384,0.058344120416495886,0.24224846455781432,0.01346667224390733,-0.08930079631798667,0.04876345686151328,0.005759162020644338,0.11613741402552731,0.03595638386660516,0.2269664032966027,-0.11225117787187013,-0.06048518027488192,0.03406349961331837,0.12588736496624867,0.065736094023756,0.06865284812739895,0.10343783984011491,0.047840946351856095,0.05636647498790134,0.04264109598239725,-0.018632972603987268,0.17298891435780125,1.0,-0.006316683957586921,0.05958062995496703,-0.07236688449702608,0.13142465086575786,0.11937725236395193,0.02626438603740879,-0.0551825756125722,0.12016095172565741,0.08657813966756245,-0.03900865996849713,-0.04473189707640161,-0.00919207717379288,0.0266260028953699,0.013114599905123828,0.04560412755778357,0.11770543454779375,0.07825516195480262,0.15604838942915944,-0.10564946049358911,0.12332583543377144,0.013347422952238374,0.021683285879034026,0.04153537066221733,0.20231890588443915,-0.012525641323993121,-0.09417026259089033,0.1480769241748606,0.10018675348268304,0.21983427248360798,-0.010910578590747358,-0.1620898400646963,0.10101093892714705,0.17411181171023837,0.03507296760984972,0.08300021221332407,0.07126812124948806,0.25503438830920616,-0.03110127492689337,-0.023858745595012203,-0.0031127153808625197,0.27780332470388786,0.0017916633019960271,0.1024907662307353,0.1310276803733464,0.20323932565248612
BTC_LONG_ac6867f81c702dfd_1d,0.0018191299497597227,0.09670688719301514,0.07838242373432533,-0.030122973779949956,0.3159221353955407,0.0004925377877532507,0.07254157779812045,0.11811418899029456,-0.12693781645339086,-0.0148567470256994,-0.014650855272387176,-0.051535772114208865,-0.06853029976403968,0.043499796992978915,0.2754723470290433,0.23839271314539512,0.05928877399004758,0.06276096470221054,-0.08053286988209134,-0.05576298196271635,0.0971912634871475,-0.12604671698207023,0.00806796795993496,0.5439396509647535,0.21031393737716042,0.006753615829522398,0.14615272576542016,0.13482423932018564,0.19816102544274017,0.2067029223137277,0.19601503080924454,0.18469391960763032,0.056418582295776794,0.0227092530417982,-0.016466815033934094,0.18137525684330968,0.12457518857444584,0.20738276147272647,0.18425087495350184,0.18456161073419378,0.3050664161217623,0.10725011813314118,0.1784106933850797,0.15503903806312472,0.1921902003477449,-0.3784523508946315,0.10693144899739813,0.15926771276987736,0.18450383385863223,0.02664140377132088,0.005877462225530812,0.07238022955260487,0.019884814962905114,0.2240736391146618,-0.006316683957586921,1.0,-0.04450826455198955,-0.03063241331600101,0.06479570600835192,-0.11269591657465651,0.05246425124597893,0.23644859958087594,0.1063694060797251,0.048297842167760556,0.0542597072040689,0.19824531839317888,0.23469297908327183,0.3098133358159332,-0.054455869457075146,0.21066647978004185,0.2596877303659604,0.04199755750648757,0.17815371337944233,0.14031930451465385,0.1394620588669159,0.057978868597806835,0.19441592192705348,0.05184083290948163,-0.07110865223452852,0.05651616884206198,0.11030298451495722,0.10289260208263427,0.019966762790901708,-0.12200261820068113,0.17991317010531066,0.07992555570618677,0.0674377689305233,-0.08011301339447227,0.09155367892510423,-0.0990462475310348,0.17766217469228485,0.02800436439547029,0.2135987494991595,0.020526361588012854,0.11404341540857517,0.021419257697275047,0.11769789142891984,-0.03999652815482097,0.23504121753799911,0.10593636575223767
BTC_LONG_c5f939c61dde6693_1d,0.10482958473604923,0.010810342995070868,-0.05841538891813751,0.03758968372790091,0.0935713037162412,0.025843004141638336,0.24907042237772067,-0.05636845049227667,0.05814017145718627,-0.09026189725140979,0.026268008979444018,-0.01689454287890098,0.048650905257498434,0.2788403588459487,0.01747066728411368,-0.5383079848616372,-0.22485004701726444,0.20465392014859865,0.027364266594826363,0.005327750458067671,-0.001127239586530912,0.014968842755587576,0.032814916602894595,-0.07518551644150702,0.02598792108540268,-0.018569517876882657,0.022736937788042547,-0.022929651046101472,-0.05381984180425082,-0.02921177893545952,0.13089970634241396,0.3919663892320681,0.06408783218868043,0.06550576718001869,-0.0009145522981143481,0.2528156820485743,0.058433335161476904,0.037102942870873026,-0.1147932773719106,0.22746383140830603,-0.009052019285242323,-0.014124411724930733,0.08143711905256733,0.03054967900965566,-0.0004232805518941885,0.09350446260865049,0.18929440236557446,-0.02137884200589795,-0.022852856521894265,0.0129282473622928,0.08435120519639845,0.008533802923179724,-0.10623180890363818,0.20225391933528983,0.05958062995496703,-0.04450826455198955,1.0,-0.036631127465736865,0.00948700519406987,-0.06448066398896432,0.025353858392583233,-0.06922515738993539,0.24462989194835705,0.04849321355759126,-0.01682745647198978,-0.1616072456955368,-0.15090722860885164,0.08466362540306344,-0.01460189262278327,-0.011344015895215071,0.054822194680870684,0.02254375120634491,0.037137308294109286,0.012047286408820107,0.1595534867274336,-0.1078963716402648,-0.007043600334567195,-0.04088364765311267,0.0311188573065621,0.0020509503522881892,0.13330761077606743,-0.13196148331029076,0.060358949572848174,-0.02878769127797535,-0.21277410312936387,0.024090037916428015,0.0496758827578452,-0.029729500806488722,0.05886090322277617,0.04538124391647081,-0.09218077491604305,0.0854418196366908,0.004999260377852218,0.006336479802658783,0.07090934763326152,0.009913703962218808,-0.014887835606977429,0.07465496817865407,-0.03397635258955421,-0.02865818595617235
BTC_LONG_6d14459a98f6eceb_2d,0.1676888308192814,-0.030476028432503667,-0.0028175685401717852,-0.08557637396724858,-0.056861414248967034,0.024078342765108257,0.012800015950865542,0.08467494117413366,-0.1435420286432399,0.017650717360768352,0.09257127609317767,0.1336070017730547,0.003933714404454594,0.03188907433246224,-0.03268745159531691,0.05000317531805667,0.04013341984919064,-0.15168434052705315,-0.031584659538239586,0.024656822469989906,-0.08159261259004114,0.06792083020249533,-0.04023647154418157,0.08068111013878068,0.022728649140245527,0.06354730668898916,0.08622028589215193,0.12666577612380908,-0.011092071572837205,-0.005995741634377091,-0.031067830084728385,-0.039422760196943074,0.08586814411279535,0.14221701347581936,-0.1330419399629272,-0.1120951147739472,-0.0653425592829345,-0.021391330850848825,-0.035130947409073736,-0.06548976813335039,-0.04707416981805702,0.5055007789788948,0.04288915694792611,-0.0032170946569648573,0.36727906706418,0.05740673514776317,0.04770219118254165,0.00010992353935532743,0.08896377151162452,-0.05705126924445418,0.0075644166789149096,0.08774655695666912,0.007507425346926311,0.007709473722391466,-0.07236688449702608,-0.03063241331600101,-0.036631127465736865,1.0,0.05993759133699482,0.09765270445148995,0.20345008413783425,0.0021283774212174835,-0.16640933670996705,0.11148444428474744,0.06344064471042372,-0.03803213189698055,0.11662465121400074,-0.05142396017650063,0.21802189641548309,0.18877166286346472,-0.19463475649045833,0.03369636065979948,0.09489766778805886,-0.049679489532246254,-0.15879488463410282,0.019207385670657325,-0.0057837583326007785,0.27043722555826694,-0.003747610078341659,-0.05208273497441231,0.004684419474282305,0.03580865387456005,0.09943257024637,-0.0970926242928387,-0.05469017826632238,-0.021871036747828528,0.10885132946514825,0.06705310008044145,0.05774462012802349,0.03373864147638229,0.05552175773179457,-0.12247128093642587,-0.09356314990049702,-0.01847633754209658,0.0695983895051745,-0.13437814567629017,-0.13622319072832115,-0.16656713182382502,0.14993073476306648,-0.14736280805380225
BTC_LONG_5b55989455e686eb_2d,0.048599136382014484,0.019558307290155147,-0.009013209109485035,-0.001750012781547651,0.00557518125830184,-0.058019615549074026,0.02737742392380027,-0.02607726536177942,-0.02146436235395082,0.050532353053488556,0.012715618742309311,-0.03348924771138356,0.056054953402652645,-0.029870982491823034,0.17017493358015887,0.11079939907636296,-0.05668569793207229,-0.005653524123058042,0.05708861913953267,-0.08847773786409664,0.019438780539200413,0.0540726773403873,0.11678106441647343,0.08549295436295866,0.05495677244196455,0.07740228177657023,0.039606796744828615,0.0957964133292037,0.07060671788028006,0.0966821581080339,0.08292791874112092,0.05852547299786954,0.13973096835923893,0.023470116954213707,0.0597500553705131,0.1235029250518717,-0.26193823221496104,0.1052942809360015,0.014078295116411274,0.023607975559574255,0.08506212821730703,0.08867928776518971,0.009400416842562192,0.009007359218405663,0.0027209334736751135,-0.05951280147636646,0.06975132399979497,0.05551388971569296,0.18854266686515245,-0.0970478936669326,0.13456792900446768,0.08905578823823876,-0.0309106272319217,0.0388759855033203,0.13142465086575786,0.06479570600835192,0.00948700519406987,0.05993759133699482,1.0,0.021483000374262387,0.022102533239150377,0.06501678585398185,0.015688479251357867,-0.05258739831202526,-0.12767584903717114,0.10663451793079348,0.019349754752227513,0.16591387728796406,-0.0007479178892287099,0.14609493645445232,0.02382523567742585,-0.029095495105020627,0.07869639906012188,-0.041312844899500954,0.03155549526164826,0.03548716310028196,0.031458484372808154,0.1566372165181513,0.05408887005633397,-0.027200387394515805,-0.04093696812441389,0.1610501003709423,0.03819904256553212,-0.021486610789885667,0.011080983857323673,-0.004633633483905389,-0.00552735578357457,0.013560903129448276,0.10720297041814865,0.05433530891909962,-0.03358431500347443,-0.020674798043269202,0.14556545352816702,-0.0230265264804457,0.10877314338865123,0.016052336965912746,-0.05171533792283869,0.05947859831235583,0.090466200443844,0.11810657905314374
BTC_LONG_0777fdef3d9cb3fe_2d,0.11035378003057893,0.03123372146004846,-0.001818484996864556,0.07455549031626774,0.2473875017016261,0.26246939309938894,0.18145760729042718,0.0464228609269445,0.19197507215188367,0.12579346604814304,-0.04789387609653318,0.06412761976590163,0.3066935636861412,0.18500376031336543,0.25473233003676393,0.1923989374852735,-0.2778684939622423,0.08511708157078446,0.08275325447760791,0.004775745085288886,0.0033607463321392254,0.3588099627622384,0.10656886062351945,0.12226679061619761,0.3658036510045096,0.03909867670524116,0.19794306743346288,0.08105763954414437,-0.16787830072462165,-0.00032645354152770293,0.2117461039085214,0.13218635908346063,0.07906830048786784,0.27516162561644614,-0.02688357663925244,0.07538351227941557,0.019858259219680277,-0.02119346749904996,0.26713053620433835,-0.035897739073847794,0.000838144557541877,0.14518024866101717,0.022232296667258983,-0.22940402056416634,0.08726207765522066,0.04245699571973557,0.08933737294241431,0.060834445466857325,0.17355291335961356,0.2512628244469824,0.10127250520219916,0.06162867506810649,0.013082670065799886,0.006266780382356977,0.11937725236395193,-0.11269591657465651,-0.06448066398896432,0.09765270445148995,0.021483000374262387,1.0,0.017988021538718355,-0.16780655594666996,0.13191399231245274,0.22096456289935895,-0.11353577639633386,-0.23888086839932743,0.023940297310815286,0.07684722357712086,0.07534324223505746,0.048617092495045616,-0.29622338055267944,0.19273350297750086,0.28695426707753663,-0.1941347691175468,-0.19311759307577644,0.533950554285114,-0.09285169518055399,0.18460763134264213,0.10921226959298296,-0.01490511751572333,-0.11797267119099444,0.07832964789975616,0.08861930484541279,0.04063449698382012,0.41320619509086043,-0.10862610369689886,0.42941998173788587,0.19835049297263674,0.017394640380445896,0.13445742804836985,0.2206693632018038,0.09009996610505655,-0.08036237046443935,-0.05653930402209384,-0.07844632748596912,-0.07250589525709175,-0.3652572529085208,0.055163881528221555,0.17657777349020543,0.007708671572110175
BTC_LONG_09ea97ee62d22743_2d,0.18675359473739078,-0.041074189782340224,-0.009630488373723028,-0.03430942366160336,0.017191743968069786,-0.02139313669274504,0.06578928622407305,-0.040429764534976806,-0.06694689634343348,0.004418610118275818,0.012864517055295583,0.07250101670211045,-0.050485933961486734,0.10682967743052504,-0.023595315028793383,-0.004463044078784125,-0.09490493335109547,0.04735820173684205,0.009118511922113015,0.007342253771026335,-0.043882765400471896,0.017355568206219522,-0.0586189006741236,0.06316400614822056,0.03517019357755565,0.061905208556993205,0.03248565704014471,0.13167252549425393,-0.036510259026432616,0.043227732485878675,0.024130693765068382,-0.001123829565014515,0.30638924526998834,0.11974536550642284,0.012050388242188499,0.01539664580990273,-0.04202568025124407,0.0013393474926489534,-0.00708193959966828,0.030093712638879607,-0.006614500606923875,0.08018436748810916,-0.038448417341162056,0.058053486915419276,0.08464453537976561,-0.03736901679633018,-0.08130262590085434,-0.011485551368840352,0.1830868879729268,-0.03823800099357095,0.08011938976971367,0.009358619708518128,0.06310327594956337,0.17500453653982262,0.02626438603740879,0.05246425124597893,0.025353858392583233,0.20345008413783425,0.022102533239150377,0.017988021538718355,1.0,0.008489769134877034,-0.04740668668249624,0.027103467694900577,0.06669016823981715,-0.0728769499607537,0.01246115081469005,-0.005886983324921988,0.10925634529691383,-0.013727875737741674,-0.026335836911225617,0.0015603432131925511,0.17834431971077153,-0.011367571452628256,0.20844203303913408,0.02178251497837968,0.1834106144092197,0.14417077793025956,-0.01706592508380756,0.04043646650508429,0.029077437480696473,0.007696347793810422,0.24077988129169342,-0.12239054738792146,-0.040707984985349804,-0.07361500000432229,0.05596569109038516,0.02401343966559511,0.044238108768027286,0.014651190022882832,0.022354590846319335,-0.08409750533600074,-0.039931179362351577,0.060028025931110916,-0.011222257874030462,-0.05615088586198262,-0.07633603295998072,-0.10013604817602197,0.013747601731940432,-0.053040267328208414
