factor_id,candidate_index,horizon,cost_bp,q,positive_validation_blocks,worst_validation_block_bp,validation_rank_ic,validation_trades,validation_trades_per_year,validation_cagr,validation_sharpe,validation_max_drawdown,validation_calmar,validation_mean_gross_bp,selection_rank_ic,selection_trades,selection_trades_per_year,selection_cagr,selection_sharpe,selection_max_drawdown,selection_calmar,selection_mean_gross_bp,frequency_retention,balanced_cagr
BTC_LONG_5673ac8389b35973_2d,418301,2d,5.0,99,3,-8.011982289160553,0.01407181333756681,25,18.678750772421534,0.6750476934909253,1.4571841643952261,-0.13181362466435909,5.121228516474068,321.7110390120604,0.004636537897936189,70,20.291666666666668,-0.034503183810457805,-0.1736940739492364,-0.3399468025337705,-0.10149583273997771,-7.234632572320535,1.0863503086419752,-0.034503183810457805
BTC_LONG_5b52c1ccd3753e62_2d,441826,2d,5.0,97,4,27.00070369152567,0.0009983425767975131,57,42.5875517611211,1.21261138697998,2.229613654704437,-0.16619395730962838,7.2963626753337305,208.4961795659429,0.03280831333580888,169,48.98988095238095,0.2730681909922712,0.8495497051502217,-0.4781418109457862,0.5711029337763411,67.87412932445719,1.150333346870262,0.2730681909922712
BTC_LONG_93dd099c0b88d039_2d,715991,2d,5.0,99,4,92.71279249822018,0.009446148933458602,30,22.41450092690584,0.5442980360748138,1.6414385054768712,-0.1407406361086727,3.8673836577982685,217.1468994658264,-0.005107563452775192,99,28.698214285714286,-0.10602138804849004,-0.4147280288005816,-0.42596722928241304,-0.2488956444539039,-26.026085866507465,1.2803414351851852,-0.10602138804849004
BTC_LONG_1f2409413db95611_2d,150624,2d,5.0,95,3,-119.25387251711639,-0.006822982551080653,120,89.65800370762337,0.543410764657468,1.0685150349460497,-0.4894945625737249,1.1101466823252455,69.27731174361787,0.014099113169919778,390,113.05357142857143,0.31042967805187116,0.8102446666777138,-0.3652876676238175,0.849822497625514,38.3838421999841,1.260942322530864,0.31042967805187116
BTC_LONG_2843f501b4f10186_2d,194382,2d,5.0,95,4,2.5777994715786567,-0.00017605320082532045,32,23.90880098869956,0.3824013229024861,1.0880552253701579,-0.1445573880314257,2.6453253487075656,165.91109846644767,0.0018378868034404803,147,42.6125,0.11560680366902165,0.5254489369045374,-0.3731518389612051,0.30981169486087073,39.90063293749307,1.7822934751157407,0.11560680366902165
BTC_LONG_c457819f10ae9867_2d,951494,2d,5.0,97,3,-68.09034695215644,0.029797825877774586,22,16.43730067973095,0.21672772987816735,1.1571011549824244,-0.09751229569313447,2.222568224218584,134.24191850944013,0.008743627459308134,114,33.04642857142857,0.11640227050254426,0.6321047299392597,-0.2035456536037512,0.5718730340916454,44.75197307362313,2.010453493265993,0.11640227050254426
BTC_LONG_3baab9ec01ff8675_2d,288311,2d,5.0,97,4,36.77829859065719,0.013869804321058105,77,57.53055237905832,1.0094293369906833,1.7545377493343979,-0.26109268622606363,3.8661723987039696,144.11567387051468,0.03376046723862233,306,88.70357142857142,0.21588785699331847,0.679341707065515,-0.49244248426848114,0.43840217668062886,36.86007515220874,1.5418515512265512,0.21588785699331847
BTC_LONG_906cd2974297880b_2d,699288,2d,5.0,95,3,-65.92974435529685,0.03524456388648789,104,77.70360321327358,0.6777784204233417,1.3145113721467698,-0.2858840887753076,2.370815470447696,86.69572322498544,-0.0071099208965353,382,110.73452380952381,-0.09178373691390918,-0.0008759259215014902,-0.6110778987951513,-0.1501997324643505,4.9656637023930745,1.4250886603751185,-0.09178373691390918
BTC_LONG_551de9c781fa9a9e_2d,411763,2d,5.0,99,3,69.27514459543853,0.011507985394383807,47,35.11605145215248,0.6293105863300832,1.9722598850563882,-0.08618386293622127,7.301953810028132,153.84637205086491,-0.014959917418588702,184,53.338095238095235,0.029388734223533497,0.2420348317473021,-0.34538234483242747,0.08509043575401144,17.46647080600754,1.518909246125558,0.029388734223533497
BTC_LONG_9c86daf7344558ce_2d,758099,2d,5.0,97,4,43.56425153200001,0.04736259281767642,80,59.772002471748905,0.7835046096075708,1.6719049524337195,-0.32893763894954353,2.3819244648003153,114.56522858925906,-0.0038717437014230984,331,95.95059523809523,-0.1336928055902773,-0.16538145191578535,-0.6665754076272826,-0.200566663667004,-1.7871072925857048,1.6052765721450617,-0.1336928055902773
BTC_LONG_6d14459a98f6eceb_2d,528032,2d,5.0,99,4,134.5010403037117,0.004883180461937868,45,33.62175139035876,1.2675950629163033,3.022331859642241,-0.10281335840487849,12.329089162952156,260.359388332072,-0.006263006528058311,171,49.56964285714286,0.2168344805835296,0.8444746172225396,-0.30395449066041924,0.7133781116784983,52.18032117558005,1.474332561728395,0.2168344805835296
BTC_LONG_249e47dd2cdfa2b8_2d,176854,2d,5.0,99,4,111.84954059685988,0.013558294507286807,36,26.897401112287007,0.8526525635647637,2.171973021818269,-0.07048129512768375,12.097572299432073,250.0705935831804,-0.008364482255108528,126,36.525,0.14444609431237798,0.7045470319471159,-0.25992734156663566,0.5557171994364718,48.95896028629312,1.357937885802469,0.14444609431237798
BTC_LONG_a864e0a32e9d3bfb_2d,816098,2d,5.0,97,4,7.3261616265817056,0.011322227951793828,73,54.541952255470875,0.5443231975201681,1.3864144690143172,-0.22945101568025617,2.3722849772811276,96.450705257904,-0.0021811927848940644,263,76.23869047619047,0.14952814947983128,0.5601526334084515,-0.40392511391393215,0.3701878004834642,32.04107075484239,1.39779907618806,0.14952814947983128
BTC_LONG_4efcc77eb10b5c6b_2d,381929,2d,5.0,97,4,28.30836541068077,-0.0008472375380031397,44,32.8746013594619,0.7932441184223524,1.7450703503879095,-0.15770598670872793,5.029892237936531,202.60938790780978,0.01886527350500164,145,42.032738095238095,0.101171386259715,0.4801329784879771,-0.46100772161533043,0.21945703188054938,37.92701415298835,1.2785778794893377,0.101171386259715
BTC_LONG_7cf9881951e120e7_2d,605186,2d,5.0,99,3,-24.25959300512981,0.00548224200890049,18,13.448700556143503,0.08914338861846827,0.6720980019189856,-0.1114509874857108,0.7998438652676576,75.95662241563839,0.015869987800357584,103,29.857738095238094,-0.0766494933238695,-0.3729056599347619,-0.27335502791407373,-0.2804027198942302,-16.6274333615152,2.2201206704389573,-0.0766494933238695
BTC_LONG_958256c48911b2b4_2d,723889,2d,5.0,99,3,-60.04267997762232,0.01819277523279108,21,15.690150648834088,0.5061715837757079,1.2598464223675323,-0.16396189121768978,3.087129454390541,308.0158561594832,0.005171303854747658,36,10.435714285714285,0.12835203210086732,0.8325690635752787,-0.10765636361264586,1.192238227204903,132.57505553450267,0.6651124338624338,0.12835203210086732
BTC_LONG_50568b7ab54491af_2d,388432,2d,5.0,99,4,81.81916072676613,0.07963854148237898,32,23.90880098869956,0.768034174719969,2.1160700063684175,-0.08520731228209866,9.013712017780973,259.6603691643972,-0.008230471233861348,155,44.93154761904762,0.05645171215887679,0.3337284243895214,-0.3761498613319457,0.15007771625644475,27.36883970751259,1.8792890383873457,0.05645171215887679
BTC_LONG_3916dab256ff75c5_2d,275929,2d,5.0,97,4,10.706434125748858,0.03162326764633838,63,47.07045194650226,0.7702331972275915,1.8049031404469917,-0.1460586417734866,5.273451730587082,138.9433776958736,-0.015408152336718604,282,81.74642857142857,-0.0841620204136494,-0.05116790663935887,-0.7145016096718482,-0.11779122576407183,2.6872493145310212,1.7366824661963551,-0.0841620204136494
BTC_LONG_858af8887bcdc689_2d,646382,2d,5.0,97,3,-32.610413984473404,0.034987675022344074,70,52.30050216278029,0.4513637118893725,1.1684656197420467,-0.2810978352970075,1.6057174948091022,90.17820827405367,-0.01782510480792185,274,79.42738095238096,-0.04214199835277399,0.03163443240094611,-0.4686303017476414,-0.08992589296000658,6.315824693001158,1.5186733906525574,-0.04214199835277399
BTC_LONG_234317c3f71f1454_2d,170378,2d,5.0,97,3,-70.62036964192157,0.011249034397575087,73,54.541952255470875,1.4297068915126006,2.117720136751597,-0.31764871805826,4.500905592354312,187.21083112633772,0.016211674313030697,286,82.90595238095239,0.22941427691927552,0.7590173364119682,-0.34822587170153596,0.658808823704823,37.39983937918145,1.5200400600372062,0.22941427691927552
BTC_LONG_176395e3ea0c6eb2_2d,113225,2d,5.0,95,4,39.524507577200254,0.0007503788447083472,108,80.69220333686103,1.3630220714407062,1.8249151924895304,-0.20393236576537566,6.683696657591194,130.22982484220668,0.006894074947353016,399,115.6625,-0.04353643211674141,0.09777892482145643,-0.6497921954006162,-0.06700054636682717,8.451826963524352,1.4333788794581617,-0.04353643211674141
BTC_LONG_af7d8ba7a1b185dd_2d,850748,2d,5.0,99,3,12.670864594373166,0.012432646414808173,45,33.62175139035876,0.5087920837635804,1.385736512742855,-0.2693739286357256,1.8887948300728834,143.8035961797095,-0.009974829165496224,149,43.19226190476191,-0.06177478336617115,-0.07252777617175758,-0.5514587996167404,-0.11202066846898472,0.14361853059134166,1.2846523491083677,-0.06177478336617115
BTC_LONG_14a7dc621742d15a_2d,99952,2d,5.0,99,3,50.77897466968645,0.006171264066722275,30,22.41450092690584,0.21980116646478298,0.913314238639619,-0.15046691748643215,1.4607939747592877,107.409310369085,0.007151987055009077,101,29.27797619047619,-0.010345403301128875,0.06143640308899727,-0.25070314418803197,-0.04126555067602037,9.532887315117064,1.3062069187242795,-0.010345403301128875
BTC_LONG_bb1002b367a66555_2d,906713,2d,5.0,99,3,-76.76593730161389,0.04038914757966624,30,22.41450092690584,0.09667374952708574,0.4875889938170465,-0.1532329593221451,0.6308939666422962,61.2549485325727,0.03883662960828361,109,31.597023809523808,0.10632289610004797,0.5228426521289413,-0.3805819934851792,0.2793692237680405,47.64497595659866,1.4096688528806582,0.09667374952708574
BTC_LONG_82a4fa86f503287b_2d,632245,2d,5.0,99,3,-221.53946668617473,0.049948667352203525,27,20.173050834215257,0.40441589801693634,1.4111449296143368,-0.11022347706127178,3.669054078126449,189.8423669157714,-0.01316056353564676,113,32.756547619047616,0.040211920196724815,0.28283213631867765,-0.3683602332930008,0.10916466155221342,26.43584680455813,1.6237775777320527,0.040211920196724815
BTC_LONG_c1626e74d2f236cc_2d,937280,2d,5.0,95,3,-204.21730959339433,0.013199869097365226,106,79.1979032750673,0.6422036904778543,1.286486900258575,-0.2953177060531019,2.1746196632123973,81.73928694292451,0.004617457105908105,365,105.80654761904762,0.24621315000303534,0.7239835034462198,-0.41084361012829307,0.5992867941311074,34.170466380440544,1.3359766261938038,0.24621315000303534
BTC_LONG_44f5db64773b6543_2d,333573,2d,5.0,95,3,-2.9873978862001622,0.038422707278991046,102,76.20930315147986,1.285440848842358,1.9782536392804024,-0.3290485639587152,3.9065383947508696,127.61570256024677,-0.00951588068085246,324,93.92142857142856,-0.09423122568302,-0.09697098677212794,-0.5692806200667475,-0.16552684627130201,1.3096450677636802,1.2324142156862743,-0.09423122568302
BTC_LONG_5d05df6191ad8877_2d,450103,2d,5.0,99,4,204.72099626749062,0.014538995497975044,14,10.46010043255606,0.5436672603649928,1.7598105143478233,-0.08771775251233072,6.197915983866186,451.45041331616767,0.03471416721105803,74,21.451190476190476,0.12329351683363443,0.6569034432782647,-0.2278693053824944,0.5410711926587819,69.39696035926991,2.050763337742504,0.12329351683363443
BTC_LONG_750b7dc7a072375f_2d,566742,2d,5.0,99,4,147.5838645407161,0.03205504577471989,44,32.8746013594619,1.3256471222207158,2.4285343703641433,-0.20049995166287193,6.61170793921042,281.822334704265,-0.0008892214894814397,161,46.670833333333334,-0.12068542203654575,-0.2662973809935004,-0.5978169801798403,-0.20187687208255636,-12.416542865002752,1.4196623351571267,-0.12068542203654575
BTC_LONG_518a764c3b3aa8c3_2d,394261,2d,5.0,97,4,101.85189939174555,0.05404868340411853,57,42.5875517611211,0.6029699419913093,1.334632624472832,-0.2738559905533726,2.20177744066473,135.746363830017,0.024968007590393682,172,49.85952380952381,0.1238507619039948,0.5396402886600964,-0.4519830923796637,0.2740163603287194,37.710147988572054,1.1707534654537577,0.1238507619039948
BTC_LONG_02a20dfc29f6dd74_2d,12538,2d,5.0,99,3,6.72125240317604,0.013270171608710147,38,28.39170117408073,0.1819795723979436,0.8374174537455678,-0.14544752737593014,1.2511699282971729,73.63652858282425,0.005811158975031646,148,42.90238095238095,0.11763119559212343,0.5535984516132727,-0.34177812653048945,0.34417414825881126,38.69358885308317,1.5110887751786874,0.11763119559212343
BTC_LONG_03b5ea3c9a0cc7ec_2d,17921,2d,5.0,95,3,-199.10764596040758,0.0014269499979330273,114,85.1751035222422,1.0966624384951973,1.697261715821657,-0.23683026121438555,4.630584085293336,107.39118552235718,-0.0075112332682711605,400,115.95238095238095,-0.08448602757768087,0.018149730127351486,-0.543710748822011,-0.15538781927840495,5.691839413159039,1.3613412388997184,-0.08448602757768087
BTC_LONG_74605c0db716c90e_2d,563348,2d,5.0,95,3,-22.091592667353375,0.006806462816513767,130,97.12950401659197,1.0448339718718627,1.6633369458577991,-0.22462396554484387,4.651480394523051,91.4934389945866,0.00031682940982668043,396,114.79285714285714,-0.12943152793648327,-0.14318158270385334,-0.5793412180254855,-0.22341156456571937,-0.00875081873371227,1.1818536324786326,-0.12943152793648327
BTC_LONG_b961581cdee12afc_2d,898614,2d,5.0,95,3,-23.280066558605817,0.038816931578040406,101,75.462153120583,0.6147570777398708,1.368726184069718,-0.20546002362884996,2.992100686459518,79.60116652144728,0.022422855089095046,386,111.89404761904761,0.15656928189273311,0.5367277349379301,-0.4357680795468555,0.3592949764827788,26.98995934418224,1.4827836603104754,0.15656928189273311
BTC_LONG_3ff67699d3b71e1f_2d,309268,2d,5.0,95,4,10.793304501244661,0.034113226880642826,112,83.68080346044847,1.2884209176516985,1.952012222605258,-0.20230346240715957,6.368753665019334,117.7964771094236,0.006673998008368795,368,106.67619047619047,-0.10475290346550337,-0.0767017437100103,-0.6095546336146844,-0.1718515415826048,2.1117978216675923,1.2747988315696648,-0.10475290346550337
BTC_LONG_3dc89d8a46754556_2d,298654,2d,5.0,97,3,-31.681875930769007,0.05011406136588549,103,76.95645318237672,1.2083265928740863,1.7099749964090316,-0.2708908618266227,4.460566091917295,127.21579620871174,-0.0012729054400922402,226,65.51309523809523,-0.05190934050489804,0.02040222657595272,-0.4243959630456863,-0.12231346437032435,6.074026650246536,0.8513008659954452,-0.05190934050489804
BTC_LONG_68a3d0b0c63c3b13_2d,506402,2d,5.0,99,3,13.171321590561096,0.009483328125607579,43,32.12745132856504,0.22185355510478932,0.9009441939052374,-0.21522162556835167,1.030814419874974,77.64071102105574,-0.011230270523667714,182,52.75833333333333,0.16536677977162584,0.689008123883994,-0.3560884850688538,0.4643979985470473,41.12754250293339,1.642157443296009,0.16536677977162584
BTC_LONG_0c7f2f1a3357a313_2d,60475,2d,5.0,99,4,207.69838965166875,0.033403929958694276,31,23.1616509578027,1.272331022619761,2.384434561342626,-0.1549587861526427,8.21077045199907,388.356376753373,0.011820601765046904,93,26.958928571428572,0.14581515735618433,0.7592083251479645,-0.25358730202990465,0.5750096956313249,63.239012462003735,1.1639467592592594,0.14581515735618433
BTC_LONG_7c586d675f481bf9_2d,602134,2d,5.0,95,3,-91.1269623850641,0.03720469751539833,93,69.4849528734081,1.8901908689683808,2.213052006495623,-0.20864959542521222,9.059163834544293,178.38522693040048,0.0026840678894757813,259,75.07916666666667,0.0470768211308048,0.317486768398555,-0.5548130317767705,0.08485168594552082,22.019867553336788,1.0805097155847603,0.0470768211308048
BTC_LONG_97f2603d38f9ccc7_2d,735769,2d,5.0,97,4,54.48378989751834,0.05789763595620551,73,54.541952255470875,1.2073579863347903,1.8686302206007623,-0.18228774136189796,6.623363575161143,171.3296511604361,0.0244926478167306,210,60.875,0.22684887995032454,0.7827569423191983,-0.4480429145080015,0.5063106068744075,47.427358626249216,1.11611333079655,0.22684887995032454
BTC_LONG_8144949aec62bc90_2d,625708,2d,5.0,97,4,3.212896679514299,0.013689992296317437,27,20.173050834215257,0.3496204920822459,1.0443347447922462,-0.14604617060681457,2.3939038636178553,180.7872074851446,0.012629390462655456,112,32.46666666666667,0.004806626728394825,0.14112924159586063,-0.268315415728153,0.017914090829819176,15.421917541157601,1.6094078646547783,0.004806626728394825
BTC_LONG_028bee6d04c27cab_2d,12097,2d,5.0,99,4,122.30574929476768,0.008061135809054243,19,14.195850587040365,0.4182331866251252,1.5779322236339441,-0.08939748100270173,4.678355384672255,270.0033658273673,-0.017019992221906446,117,33.91607142857143,-0.11662773413077276,-0.3883152546807291,-0.46413549688231026,-0.25127949685853435,-22.644107580538204,2.389153874269006,-0.11662773413077276
BTC_LONG_25c65da584322369_2d,182461,2d,5.0,99,4,130.2934888702926,-0.023075646602236228,16,11.95440049434978,0.36849044370271655,2.0918860642282975,-0.06492138413641024,5.675948666289354,277.34821003109886,-0.02038498823840107,113,32.756547619047616,-0.2766899915828154,-1.155796573567785,-0.6836939243739524,-0.40469862568425774,-83.81355489351098,2.7401246624228395,-0.2766899915828154
BTC_LONG_4d2362d89fb0683c_2d,373057,2d,5.0,97,4,69.42565796934636,0.011614820104922026,39,29.13885120497759,0.7384314267912668,1.7242831445106288,-0.21543623061269668,3.427610224571705,215.1247292133503,0.021128350250338296,141,40.87321428571428,-0.1310292287353061,-0.5004682056792639,-0.6365487100688156,-0.20584320832437294,-22.885295818427537,1.4027050688509022,-0.1310292287353061
BTC_LONG_5e7e69134c20e509_2d,457215,2d,5.0,99,2,-65.02071448605574,-0.00801030461866421,31,23.1616509578027,0.026221839811437997,0.22980401152023802,-0.15116082972872258,0.17346980602379888,29.126612788514446,0.002309058001421197,166,48.12023809523809,0.14480648256167195,0.693463542724647,-0.2040645278015577,0.7096112397471099,38.81138675111847,2.077582387495022,0.026221839811437997
BTC_LONG_19f7700f001af3a4_2d,125572,2d,5.0,95,4,41.2184841707051,0.08716420764598037,149,111.32535460363233,1.2721251160859426,1.6656027737467858,-0.4554877829070664,2.7928852624033946,94.4193996489194,-0.016115570097867342,367,106.38630952380952,-0.15438426839805242,-0.1903574004646585,-0.729141494704163,-0.211734306056318,-2.528457656039775,0.9556341401524566,-0.15438426839805242
BTC_LONG_2a93a87837062336_2d,205531,2d,5.0,97,3,-160.2149646417745,0.02035396809408688,45,33.62175139035876,0.2598254212506046,0.7811372167186915,-0.29728703812381096,0.8739883948199425,94.72939424429636,-0.010600646518100443,218,63.194047619047616,0.005770963609762481,0.1671058346954434,-0.3531297294787652,0.016342332938890966,12.685833894460899,1.8795584705075443,0.005770963609762481
BTC_LONG_8d967f7e7ca4eab1_2d,685476,2d,5.0,99,4,127.66581504948581,-0.01189618393971902,29,21.66735089600898,0.6111241823828157,2.1017993589353456,-0.1443455151134989,4.233759406395749,238.08604476669004,-0.0026505477084490833,121,35.07559523809524,0.16582903970168417,0.7097996770822358,-0.40113578898634683,0.4133987648440124,58.83158954091779,1.6188225042571307,0.16582903970168417
BTC_LONG_bb12dac6161bd48a_2d,906772,2d,5.0,95,4,49.857006801463825,0.028005613284409155,112,83.68080346044847,1.945027129214926,2.035677901854938,-0.3525434262482836,5.517127776040599,156.30651791703968,0.008361243777484399,288,83.48571428571428,0.289283803547151,0.8117396291213856,-0.5447210361591758,0.5310678023138028,46.0224408355283,0.9976686507936506,0.289283803547151
BTC_LONG_a7a53d44b1d1b10b_2d,812484,2d,5.0,97,3,-3.366796206188699,0.041601726021383824,78,58.27770240995518,0.5303820606477745,1.2232726232009303,-0.30713275753541247,1.7268820978388193,92.88419524110861,0.025480565387660126,331,95.95059523809523,0.42723859539184383,1.063143943247359,-0.30540771373655484,1.3989122611368634,51.146960104437504,1.646437509892371,0.42723859539184383
BTC_LONG_2f8439d08c70cbb5_2d,229372,2d,5.0,99,3,57.42520154686303,0.0056482746601326074,51,38.10465157573993,0.5690600218839144,1.6009161466062107,-0.14817446159612113,3.8404730191293033,135.54873755335655,-0.014619206418828159,188,54.49761904761905,0.09950268664559037,0.4624878329175833,-0.34871613807285384,0.285340068272958,30.337923339546833,1.430209089808763,0.09950268664559037
BTC_LONG_81a85d519db52953_2d,627563,2d,5.0,95,4,27.844511511466525,0.05267102736295568,89,66.49635274982066,0.5881743200254019,1.3146760123861536,-0.29902965503936063,1.9669431112040772,87.44443878023674,0.01427852109929111,356,103.19761904761904,-0.06656872097789124,0.047291882789292604,-0.5206685888464675,-0.12785238519068937,6.934126903061812,1.5519290123456788,-0.06656872097789124
BTC_LONG_a70ab9df53d4b694_2d,809568,2d,5.0,99,4,252.62445349548162,0.01882987531056378,22,16.43730067973095,0.5994280284331734,2.64115918486154,-0.04315621419407578,13.889726882379298,300.72654076307055,-0.00548456592644087,153,44.35178571428571,0.26777074739891615,0.9669451573908938,-0.32410419876942154,0.8261872213183425,67.68403253290856,2.6982402146464644,0.26777074739891615
BTC_LONG_1fc478e669edd568_2d,153524,2d,5.0,99,4,24.61199294532646,-0.0198639914958726,18,13.448700556143503,0.46966316383051954,1.8874194821377632,-0.03443294458996782,13.639936096762339,307.30956607663785,0.005935918852419664,53,15.363690476190476,0.1118464467475877,0.7211798739945796,-0.13989787499686157,0.7994863878389635,82.7794833571225,1.142392189643347,0.1118464467475877
BTC_LONG_445ea5c2f75aeed8_2d,330683,2d,5.0,99,4,24.990238581284302,0.05450124219026909,27,20.173050834215257,0.944305319159215,2.16975152202601,-0.07732831052477485,12.211637791526217,359.4027254910791,-4.167118539944625e-05,118,34.20595238095238,-0.06561188820267616,-0.16928730087761074,-0.35151601139789657,-0.18665405294556314,-6.642117937188969,1.695626143118427,-0.06561188820267616
BTC_LONG_6e2a45b1c1f2f36d_2d,533332,2d,5.0,99,3,-26.99891367091002,0.02517408261446331,42,31.380301297668176,0.6733630230743646,1.7222820947466777,-0.18986287202375818,3.5465755673921566,185.81595118633814,0.014307021505706551,178,51.59880952380952,0.13566782623904428,0.5617256611106293,-0.4228004757151682,0.3208790766130567,39.16387807843448,1.644305739271017,0.13566782623904428
BTC_LONG_b840662a67543216_2d,893177,2d,5.0,95,3,-41.13697850806753,-0.009295452194756018,58,43.33470179201796,0.18582075258957875,0.6564448539279945,-0.2376431780204149,0.7819317774550872,58.233711737834014,0.012314994213458882,195,56.526785714285715,-0.016793166960866857,0.09572305426592956,-0.3795119274740173,-0.04424937859697855,10.114415292788037,1.3044230922733078,-0.016793166960866857
BTC_LONG_876b239c2d338662_2d,655268,2d,5.0,95,4,0.7417005073219137,-0.00995859814615412,120,89.65800370762337,1.9546378391714176,2.325975778352081,-0.4044826708686946,4.832439013947134,141.03887171304393,-0.009679522797661799,329,95.37083333333334,0.45037254109719105,1.1073992237127541,-0.4641691887220344,0.9702766836746991,52.75859872303624,1.0637180105452675,0.45037254109719105
BTC_LONG_8b2b74f4523fbd8c_2d,673801,2d,5.0,97,4,114.84366953372842,0.0017532171434021836,88,65.7492027189238,2.252444278174506,2.66716639435602,-0.1798181230573116,12.5262361761868,201.89408864866954,0.01734324084679005,275,79.7172619047619,0.15066352206673472,0.5483457853511312,-0.5424183083229299,0.277762604534058,32.10822554447766,1.2124445408950615,0.15066352206673472
BTC_LONG_a5c815ef1d70fee7_2d,803317,2d,5.0,99,3,-204.64155522152316,0.012406866928482576,34,25.403101050493284,0.06623842411652192,0.35367528135001625,-0.2957474633739239,0.22396954266611702,51.917761277925,0.003969686493235082,121,35.07559523809524,0.011874908624164071,0.17637297325782092,-0.2562993963057333,0.046332175554556446,18.044063058467216,1.3807603712781409,0.011874908624164071
BTC_LONG_546aae11ff7d6499_2d,408333,2d,5.0,99,4,24.62262350804256,0.010194732819598817,27,20.173050834215257,0.5364014555529453,1.5748425618521806,-0.1313067860212478,4.085100791867268,239.008229199872,0.0036802976621002617,92,26.669047619047618,0.3432253914958521,1.3130097944442105,-0.20418785601184386,1.6809295038385799,126.90767422022044,1.322013603109282,0.3432253914958521
BTC_LONG_4b49c42cee93df71_2d,364276,2d,5.0,99,4,55.57375157535998,0.010987159575378866,28,20.92020086511212,0.39615691032289435,1.3430812772334855,-0.1697912685978401,2.333199543147378,182.12718239436296,-0.012618187580079415,97,28.11845238095238,-0.12450570625445367,-0.39301549870483676,-0.48289729621437405,-0.25783061373609656,-30.283615111770008,1.3440813767636683,-0.12450570625445367
BTC_LONG_19fff39e2141f1e0_2d,125737,2d,5.0,97,3,-65.88657504083132,0.09381610526212739,61,45.57615188470854,0.3419630052507623,0.9123957556703733,-0.22574885406533984,1.5147939805346071,87.31890292734015,-0.01905040917635275,227,65.80297619047619,0.07252692106513048,0.37427584418862814,-0.47391589430003656,0.1530375366967828,25.48821718682559,1.4438028106658571,0.07252692106513048
BTC_LONG_21f85655a3d4dbed_2d,164212,2d,5.0,99,4,78.94824442362503,0.031394679988884455,27,20.173050834215257,0.6083919714815298,1.351291601824399,-0.2368538653159934,2.568638559771262,279.1116881922287,0.03824088511374307,90,26.089285714285715,0.24981016096927866,1.000404770385311,-0.2669665395673304,0.935735846799914,102.76768340634177,1.2932741769547325,0.24981016096927866
BTC_LONG_866a7b6ea2ffb98d_2d,650396,2d,5.0,99,4,41.33985208832514,0.029896490572738296,20,14.943000617937226,0.6642993144138631,1.689422640493804,-0.09465525870765579,7.018092005490806,379.5339228958889,-0.005202329123862189,99,28.698214285714286,-0.19982595848859308,-0.5521861676876884,-0.6474290818066104,-0.3086453236406854,-55.24237753930844,1.9205121527777778,-0.19982595848859308
BTC_LONG_044d4841e5e18788_2d,20728,2d,5.0,99,3,-171.1786023238563,0.03119440447428017,12,8.965800370762336,0.23556505663334737,1.1806870117290968,-0.11513935556822807,2.0459125854127147,261.7168067375918,0.0352606881712866,67,19.42202380952381,0.16722972819366366,0.9629925683158566,-0.17987286540180825,0.9297107032797761,92.58296865818825,2.166234246399177,0.16722972819366366
BTC_LONG_c860e9da135c1620_2d,971017,2d,5.0,95,3,-44.76751154276721,0.017087815712543794,113,84.42795349134533,0.3623678775190604,0.874261056120227,-0.37548363207863933,0.9650697036060628,55.85958745497419,-0.019182906295758514,366,106.09642857142858,0.011384241488371805,0.24271782188491733,-0.5682394323268823,0.020034233530317493,14.918660698920432,1.2566504834480499,0.011384241488371805
BTC_LONG_7b86c995b57ee4c1_2d,598093,2d,5.0,95,3,-37.2167976572126,0.012149616330625229,102,76.20930315147986,0.3146495405357097,0.7851962731691277,-0.24323181203986632,1.2936200158067228,56.64364878842953,-0.013424238571887511,365,105.80654761904762,-0.059478477999861834,0.06403324863262481,-0.4933121962803745,-0.12056964828426253,7.546822911149041,1.388367866436698,-0.059478477999861834
BTC_LONG_308a4bf4581e2f5d_2d,234416,2d,5.0,95,4,105.16642483998078,0.04223790694394591,116,86.66940358403592,1.6381852443636382,2.238792735899031,-0.322989438599973,5.07194678397071,130.35416255494872,-0.011659740912693707,389,112.76369047619048,0.035684906736584754,0.28723189883063743,-0.7029500709179987,0.050764496957775414,15.212580126319969,1.301078417677735,0.035684906736584754
BTC_LONG_6f7c8b37833d9643_2d,539658,2d,5.0,99,3,-229.61706630195033,-0.010613862541884013,15,11.20725046345292,0.054302993518403175,0.3330689907659157,-0.20947393963503835,0.25923508009165264,83.03043061777478,0.007569871092057446,73,21.161309523809525,0.03530344750621417,0.26938744703891077,-0.3933118375407233,0.0897594329399223,32.581620063832794,1.8881802983539093,0.03530344750621417
BTC_LONG_c8da5db13d6377a2_2d,973304,2d,5.0,99,3,-21.071437461323324,0.05866165039489763,50,37.35750154484307,0.931787288532193,1.7345429165856776,-0.21443016984348318,4.3454113253387945,204.01410057701943,0.035151190528978894,147,42.6125,0.20236491478063945,0.7903069152886996,-0.2938366383607458,0.6886987133721366,57.52985567354487,1.140667824074074,0.20236491478063945
BTC_LONG_5740defe528d6e16_2d,422240,2d,5.0,95,3,-1.204560322191196,-0.004815238712899413,66,49.311902039192844,0.4939549209617766,1.046315406313398,-0.24292190677666003,2.03338977334767,110.49436145580107,-0.0026612191977423393,198,57.39642857142857,0.45771472199648944,1.3094984175207336,-0.20823154237902586,2.1981046520000844,79.91480341824052,1.1639467592592594,0.45771472199648944
